"","X1","X2"
"7498","TMS14F1181P0005","250302047"
"7499","2013_0101_8","250159806"
"7500","TMS15F1092P0015","250465192"
"7501","TMS14F1169P0006","250301885"
"7502","TMS15F1411P0017","250466725"
"7503","2013_0212_51","250159956"
"7504","TMS14F1181P0007","250302049"
"7505","TMS15F1361P0002","250466307"
"7506","2013_0106_15","250159824"
"7507","TMS15F1404P0003","250466662"
"7508","TMS15F1334P0007","250467082"
"7509","TMS15F1444P0003","250466852"
"7510","TMS15F1232P0003","250465786"
"7511","2013_0074_20","250159533"
"7512","TMS15F1444P0009","250466857"
"7513","2013_0087_2","250159576"
"7514","TMS15F1202P0001","250465651"
"7515","TMS15F1471P0074","250482458"
"7516","TMS14F1170P0003","250301925"
"7517","TMS15F1420P0009","250466789"
"7518","TMS15F1437P0003","250466833"
"7519","TMS14F1169P0012","250301922"
"7520","TMS14F1183P0003","250302057"
"7521","TMS15F1121P0039","250465311"
"7522","2013_0087_17","250159591"
"7523","2013_0108_1","250159837"
"7524","TMS15F1438P0001","250466836"
"7525","2013_0204_3","250159890"
"7526","TMS13F1034P0019","250302249"
"7527","TMS14F1171P0003","250301945"
"7528","TMS14F1210P0006","250302232"
"7529","TMS15F1119P0002","250465300"
"7530","TMS14F1180P0001","250302006"
"7531","TMS15F1471P0016","250482400"
"7532","TMS15F1406P0001","250466676"
"7533","2013_0069_44","250159504"
"7534","TMS15F1221P0003","250465707"
"7535","TMS15F1200P0001","250465640"
"7536","TMS15F1411P0013","250466722"
"7537","2013_0088_9","250159762"
"7538","TMS14F1183P0001","250302055"
"7539","TMS15F1403P0003","250466640"
"7540","2013_0087_19","250159593"
"7541","2013_0101_10","250159808"
"7542","TMS15F1241P0007","250465807"
"7543","2013_0107_6","250159831"
"7544","TMS15F1198P0006","250465630"
"7545","TMS15F1121P0037","250465309"
"7546","TMS14F1210P0004","250302230"
"7547","TMS14F1180P0005","250302010"
"7548","TMS15F1420P0011","250466791"
"7549","TMS15F1471P0020","250482404"
"7550","TMS15F1360P0002","250466305"
"7551","TMS14F1172P0001","250301957"
"7552","TMS15F1230P0003","250465780"
"7553","2013_0204_1","250159887"
"7554","TMS15F1411P0015","250466724"
"7555","TMS14F1182P0001","250302051"
"7556","TMS15F1221P0001","250465705"
"7557","TMS14F1180P0003","250302008"
"7558","TMS15F1201P0001","250465642"
"7559","2013_0074_22","250159535"
"7560","2013_0107_8","250159833"
"7561","2013_0093_11","250159775"
"7562","TMS14F1210P0002","250302228"
"7563","TMS15F1230P0001","250465778"
"7564","TMS15F1245P0001","250465828"
"7565","TMS15F1334P0009","250467085"
"7566","TMS15F1471P0022","250482406"
"7567","TMS15F1471P0078","250482462"
"7568","TMS14F1167P0006","250301879"
"7569","2013_0212_20","250159925"
"7570","TMS15F1104P0004","250465267"
"7571","TMS15F1471P0010","250482394"
"7572","TMS15F1424P0015","250466807"
"7573","TMS15F1471P0012","250482396"
"7574","TMS14F1196P0001","250302106"
"7575","2013_0083_9","250159560"
"7576","2013_0108_12","250159848"
"7577","2013_0095_10","250159785"
"7578","TMS14F1171P0001","250301943"
"7579","TMS14F1159P0008","250301842"
"7580","TMS15F1243P0001","250465816"
"7581","TMS15F1406P0026","250466697"
"7582","TMS15F1418P0001","250466778"
"7583","TMS14F1159P0006","250301840"
"7584","TMS15F1222P0001","250465708"
"7585","2013_0069_42","250159502"
"7586","2013_0212_16","250159921"
"7587","TMS14F1182P0003","250302053"
"7588","TMS15F1409P0001","250466705"
"7589","TMS15F1419P0001","250466779"
"7590","TMS15F1077P0009","250465161"
"7591","TMS15F1072P0019","250465130"
"7592","TMS15F1104P0002","250465266"
"7593","TMS14F1149P0002","250301790"
"7594","TMS14F1211P0002","250302237"
"7595","TMS14F1169P0004","250301883"
"7596","2013_0212_45","250159950"
"7597","TMS15F1471P0076","250482460"
"7598","TMS15F1079P0007","250465168"
"7599","TMS14F1170P0001","250301923"
"7600","TMS15F1111P0004","250465289"
"7601","TMS15F1444P0007","250466856"
"7602","TMS15F1244P0001","250465822"
"7603","TMS15F1404P0001","250466660"
"7604","2013_0106_13","250159822"
"7605","TMS15F1266P0004","250476628"
"7606","TMS14F1110P0015","250301412"
"7607","TMS15F1248P0012","250476618"
"7608","TMS14F1113P0001","250301449"
"7609","TMS14F1142P0003","250301695"
"7610","TMS15F1212P0008","250476552"
"7611","TMS14F1128P0008","250301582"
"7612","TMS14F1121P0005","250301500"
"7613","TMS14F1142P0013","250301706"
"7614","TMS14F1106P0012","250301354"
"7615","TMS14F1363P0002","250301595"
"7616","TMS14F1117P0002","250301467"
"7617","TMS14F1112P0003","250301430"
"7618","TMS14F1112P0019","250301447"
"7619","TMS15F1229P0002","250476562"
"7620","TMS14F1117P0018","250301483"
"7621","TMS14F1104P0006","250301336"
"7622","TMS15F1245P0008","250476613"
"7623","TMS15F1243P0003","250476593"
"7624","TMS14F1098P0012","250301286"
"7625","TMS14F1102P0002","250301328"
"7626","TMS14F1107P0001","250301357"
"7627","TMS14F1120P0005","250301493"
"7628","TMS14F1125P0015","250301567"
"7629","TMS14F1106P0003","250301345"
"7630","TMS14F1101P0004","250301319"
"7631","TMS15F1277P0001","250476635"
"7632","TMS13F1339P0009","250301719"
"7633","TMS14F1121P0004","250301499"
"7634","TMS14F1112P0012","250301439"
"7635","TMS14F1117P0009","250301474"
"7636","TMS14F1117P0011","250301476"
"7637","TMS14F1103P0001","250301330"
"7638","TMS14F1143P0002","250301715"
"7639","TMS14F1116P0003","250301462"
"7640","TMS13F1160P0008","250301720"
"7641","TMS14F1128P0010","250301584"
"7642","TMS14F1116P0004","250301463"
"7643","TMS14F1145P0015","250301738"
"7644","TMS15F1219P0003","250476557"
"7645","TMS14F1122P0004","250301541"
"7646","TMS15F1211P0003","250476548"
"7647","TMS14F1137P0003","250301669"
"7648","TMS14F1144P0001","250301716"
"7649","TMS14F1098P0011","250301285"
"7650","TMS15F1209P0004","250476543"
"7651","TMS14F1099P0008","250301299"
"7652","TMS14F1117P0001","250301466"
"7653","TMS14F1137P0002","250301668"
"7654","TMS14F1138P0001","250301670"
"7655","TMS14F1123P0001","250301545"
"7656","TMS14F1129P0001","250301600"
"7657","TMS14F1122P0003","250301540"
"7658","TMS15F1209P0005","250476544"
"7659","TMS14F1138P0002","250301671"
"7660","TMS15F1212P0009","250476553"
"7661","TMS15F1243P0030","250476609"
"7662","TMS15F1230P0028","250476575"
"7663","TMS14F1113P0002","250301450"
"7664","TMS14F1121P0006","250301501"
"7665","TMS14F1120P0006","250301494"
"7666","TMS15F1254P0002","250476624"
"7667","TMS14F1098P0013","250301287"
"7668","TMS14F1117P0017","250301482"
"7669","TMS14F1111P0005","250301422"
"7670","TMS14F1125P0007","250301559"
"7671","TMS14F1106P0011","250301353"
"7672","TMS14F1112P0004","250301431"
"7673","TMS15F1220P0011","250476560"
"7674","TMS14F1106P0009","250301351"
"7675","TMS14F1124P0006","250301551"
"7676","TMS15F1243P0028","250476608"
"7677","TMS13F1045P0019","250301325"
"7678","TMS14F1111P0003","250301420"
"7679","TMS14F1128P0002","250301576"
"7680","TMS13F1245P0011","250301323"
"7681","TMS14F1128P0001","250301575"
"7682","TMS14F1121P0003","250301498"
"7683","TMS14F1120P0004","250301492"
"7684","TMS14F1117P0020","250301485"
"7685","TMS14F1124P0007","250301552"
"7686","TMS14F1111P0004","250301421"
"7687","TMS14F1125P0006","250301558"
"7688","TMS15F1240P0001","250476577"
"7689","TMS14F1106P0013","250301355"
"7690","TMS14F1125P0004","250301556"
"7691","TMS14F1121P0002","250301497"
"7692","TMS14F1125P0005","250301557"
"7693","TMS14F1112P0002","250301429"
"7694","TMS14F1117P0019","250301484"
"7695","TMS15F1231P0001","250476576"
"7696","TMS15F1212P0007","250476551"
"7697","TMS14F1112P0001","250301428"
"7698","TMS15F1211P0008","250476550"
"7699","TMS13F1253P0011","250301326"
"7700","TMS15F1229P0017","250476570"
"7701","TMS14F1130P0009","250301613"
"7702","TMS14F1142P0001","250301693"
"7703","TMS14F1138P0003","250301672"
"7704","TMS14F1099P0003","250301294"
"7705","TMS14F1118P0002","250301487"
"7706","TMS15F1243P0020","250476603"
"7707","TMS14F1146P0003","250301741"
"7708","TMS14F1106P0010","250301352"
"7709","TMS14F1363P0004","250301597"
"7710","TMS15F1240P0006","250476580"
"7711","TMS14F1142P0015","250301708"
"7712","TMS14F1101P0002","250301317"
"7713","TMS14F1147P0005","250301752"
"7714","TMS15F1243P0010","250476596"
"7715","TMS14F1145P0001","250301724"
"7716","TMS14F1137P0001","250301667"
"7717","TMS15F1229P0008","250476566"
"7718","TMS14F1142P0005","250301697"
"7719","TMS15F1251P0001","250476623"
"7720","TMS14F1122P0005","250301542"
"7721","TMS14F1121P0007","250301502"
"7722","TMS14F1147P0001","250301748"
"7723","TMS14F1146P0007","250301745"
"7724","TMS14F1111P0006","250301423"
"7725","TMS14F1130P0001","250301605"
"7726","TMS14F1122P0001","250301538"
"7727","TMS15F1209P0006","250476545"
"7728","TMS14F1106P0008","250301350"
"7729","TMS14F1143P0001","250301714"
"7730","TMS14F1117P0016","250301481"
"7731","TMS15F1219P0002","250476556"
"7732","TMS14F1125P0008","250301560"
"7733","TMS14F1112P0008","250301435"
"7734","TMS14F1136P0003","250301666"
"7735","TMS14F1108P0002","250301363"
"7736","TMS13F1160P0007","250301723"
"7737","TMS14F1140P0001","250301679"
"7738","TMS14F1117P0012","250301477"
"7739","TMS14F1142P0019","250301712"
"7740","TMS13F1154P0010","250301590"
"7741","TMS14F1144P0003","250301718"
"7742","TMS14F1100P0004","250301305"
"7743","TMS15F1213P0001","250476554"
"7744","TMS15F1276P0004","250476633"
"7745","TMS14F1139P0001","250301676"
"7746","TMS14F1128P0006","250301580"
"7747","TMS14F1112P0010","250301437"
"7748","TMS14F1124P0001","250301546"
"7749","TMS14F1145P0013","250301736"
"7750","TMS14F1135P0005","250301663"
"7751","TMS14F1104P0008","250301338"
"7752","TMS14F1098P0009","250301283"
"7753","TMS15F1243P0024","250476604"
"7754","TMS15F1241P0004","250476582"
"7755","TMS14F1104P0010","250301340"
"7756","TMS14F1147P0009","250301756"
"7757","TMS14F1116P0002","250301461"
"7758","TMS14F1099P0007","250301298"
"7759","TMS15F1250P0012","250476622"
"7760","TMS14F1125P0012","250301564"
"7761","TMS15F1245P0018","250476616"
"7762","TMS14F1110P0016","250301413"
"7763","TMS14F1107P0004","250301360"
"7764","TMS14F1133P0003","250301623"
"7765","TMS14F1133P0001","250301621"
"7766","TMS14F1106P0002","250301344"
"7767","TMS15F1254P0006","250476626"
"7768","TMS15F1241P0016","250476587"
"7769","TMS14F1140P0009","250301687"
"7770","TMS14F1110P0002","250301368"
"7771","TMS13F1109P0007","250301722"
"7772","TMS15F1241P0014","250476586"
"7773","TMS15F1243P0004","250476594"
"7774","TMS14F1140P0007","250301685"
"7775","TMS14F1135P0003","250301630"
"7776","TMS14F1131P0001","250301615"
"7777","TMS14F1106P0004","250301346"
"7778","TMS14F1100P0012","250301313"
"7779","TMS13F1002P0006","250301588"
"7780","TMS14F1145P0011","250301734"
"7781","TMS14F1117P0010","250301475"
"7782","TMS14F1112P0020","250301448"
"7783","TMS14F1125P0014","250301566"
"7784","TMS15F1243P0018","250476601"
"7785","TMS14F1132P0001","250301619"
"7786","TMS14F1107P0002","250301358"
"7787","TMS14F1112P0018","250301446"
"7788","TMS14F1133P0005","250301625"
"7789","TMS14F1145P0009","250301732"
"7790","TMS14F1110P0014","250301411"
"7791","TMS14F1110P0004","250301370"
"7792","TMS14F1140P0003","250301681"
"7793","TMS15F1241P0010","250476584"
"7794","TMS14F1117P0006","250301471"
"7795","TMS14F1104P0002","250301332"
"7796","TMS14F1148P0001","250301757"
"7797","TMS14F1145P0007","250301730"
"7798","TMS14F1131P0003","250301617"
"7799","TMS14F1112P0014","250301441"
"7800","TMS14F1110P0006","250301372"
"7801","TMS14F1100P0006","250301307"
"7802","TMS14F1135P0001","250301628"
"7803","TMS14F1117P0004","250301469"
"7804","TMS14F1128P0012","250301586"
"7805","TMS14F1117P0008","250301473"
"7806","TMS14F1125P0016","250301568"
"7807","TMS14F1112P0016","250301443"
"7808","TMS14F1104P0004","250301334"
"7809","TMS14F1141P0005","250301692"
"7810","TMS14F1110P0008","250301374"
"7811","TMS14F1116P0006","250301465"
"7812","TMS14F1101P0006","250301321"
"7813","TMS14F1134P0001","250301627"
"7814","TMS14F1147P0003","250301750"
"7815","TMS14F1105P0002","250301342"
"7816","TMS15F1219P0006","250476558"
"7817","TMS14F1130P0005","250301609"
"7818","TMS14F1110P0018","250301415"
"7819","TMS14F1142P0011","250301704"
"7820","TMS14F1149P0001","250301758"
"7821","TMS14F1142P0009","250301702"
"7822","TMS14F1141P0003","250301690"
"7823","TMS14F1145P0005","250301728"
"7824","TMS15F1248P0006","250476617"
"7825","TMS14F1125P0020","250301573"
"7826","TMS14F1140P0005","250301683"
"7827","TMS14F1100P0008","250301309"
"7828","TMS14F1130P0007","250301611"
"7829","TMS14F1146P0005","250301743"
"7830","TMS15F1229P0004","250476563"
"7831","TMS14F1099P0001","250301292"
"7832","TMS15F1242P0008","250476590"
"7833","TMS14F1100P0010","250301311"
"7834","TMS15F1242P0010","250476592"
"7835","TMS14F1099P0009","250301300"
"7836","TMS14F1128P0014","250301593"
"7837","TMS13F1145P0031","250301589"
"7838","TMS14F1125P0018","250301570"
"7839","TMS15F1265P0002","250476627"
"7840","TMS14F1107P0005","250301361"
"7841","TMS14F1147P0007","250301754"
"7842","TMS14F1125P0002","250301554"
"7843","TMS14F1110P0010","250301376"
"7844","TMS14F1125P0011","250301563"
"7845","TMS15F1229P0015","250476569"
"7846","TMS14F1122P0007","250301544"
"7847","TMS14F1142P0008","250301701"
"7848","TMS15F1240P0004","250476579"
"7849","TMS14F1121P0010","250301536"
"7850","TMS14F1110P0020","250301417"
"7851","TMS13F1064P0025","250301324"
"7852","TMS14F1110P0019","250301416"
"7853","TMS14F1136P0001","250301664"
"7854","TMS14F1133P0006","250301626"
"7855","TMS14F1146P0001","250301739"
"7856","TMS14F1099P0005","250301296"
"7857","TMS14F1138P0005","250301674"
"7858","TMS13F1064P0009","250301456"
"7859","TMS14F1130P0003","250301607"
"7860","TMS15F1243P0026","250476606"
"7861","TMS15F1209P0008","250476547"
"7862","TMS14F1139P0003","250301678"
"7863","TMS14F1363P0006","250301599"
"7864","TMS14F1135P0002","250301629"
"7865","TMS14F1141P0001","250301688"
"7866","TMS14F1145P0003","250301726"
"7867","TMS14F1129P0004","250301603"
"7868","TMS14F1131P0002","250301616"
"7869","TMS14F1117P0015","250301480"
"7870","TMS14F1125P0009","250301561"
"7871","TMS15F1243P0016","250476599"
"7872","TMS14F1112P0007","250301434"
"7873","TMS14F1112P0006","250301433"
"7874","TMS14F1117P0014","250301479"
"7875","TMS15F1276P0007","250476620"
"7876","TMS14F1109P0002","250301366"
"7877","TMS15F1243P0015","250476598"
"7878","TMS15F1241P0003","250476581"
"7879","TMS14F1109P0001","250301365"
"7880","TMS15F1245P0005","250476612"
"7881","TMS14F1128P0004","250301578"
"7882","TMS14F1146P0009","250301747"
"7883","TMS14F1142P0007","250301699"
"7884","TMS15F1279P0001","250476636"
"7885","TMS14F1106P0007","250301349"
"7886","TMS15F1241P0020","250476589"
"7887","TMS14F1145P0012","250301735"
"7888","TMS15F1230P0023","250476573"
"7889","TMS14F1100P0002","250301303"
"7890","TMS14F1108P0003","250301364"
"7891","TMS14F1111P0008","250301425"
"7892","TMS14F1128P0005","250301579"
"7893","TMS15F1230P0024","250476574"
"7894","TMS14F1142P0017","250301710"
"7895","TMS14F1110P0012","250301409"
"7896","TMS13F1160P0009","250301587"
"7897","TMS14F1110P0001","250301367"
"7898","TMS14F1111P0009","250301426"
"7899","TMS14F1106P0006","250301348"
"7900","TMS14F1101P0001","250301315"
"7901","TMS14F1111P0010","250301427"
"7902","TMS14F1125P0001","250301553"
"7903","TMS14F1129P0003","250301602"
"7904","TMS15F1241P0018","250476588"
"7905","TMS14F1113P0004","250301452"
"7906","TMS14F1125P0010","250301562"
"7907","TMS14F1125P0003","250301555"
"7908","TMS14F1129P0005","250301604"
"7909","TMS14F1363P0005","250301598"
"7910","TMS14F1100P0001","250301302"
"7911","TMS14F1111P0007","250301424"
"7912","TMS14F1114P0002","250301454"
"7913","TMS15F1244P0005","250476610"
"7914","TMS14F1126P0001","250301574"
"7915","TMS15F1243P0025","250476605"
"7916","TMS14F1139P0002","250301677"
"7917","TMS15F1240P0003","250476578"
"7918","TMS15F1213P0002","250476555"
"7919","TMS14F1138P0004","250301673"
"7920","TMS14F1128P0003","250301577"
"7921","TMS14F1124P0003","250301548"
"7922","TMS14F1122P0006","250301543"
"7923","TMS15F1229P0014","250476568"
"7924","TMS14F1120P0002","250301490"
"7925","TMS15F1243P0027","250476607"
"7926","TMS15F1250P0004","250476621"
"7927","TMS14F1111P0002","250301419"
"7928","TMS14F1124P0005","250301550"
"7929","TMS14F1098P0015","250301289"
"7930","TMS14F1111P0001","250301418"
"7931","TMS14F1121P0008","250301503"
"7932","TMS14F1098P0017","250301291"
"7933","TMS14F1124P0004","250301549"
"7934","TMS14F1098P0014","250301288"
"7935","TMS14F1120P0001","250301489"
"7936","TMS13F1063P0002","250301458"
"7937","TMS14F1121P0001","250301496"
"7938","TMS14F1138P0006","250301675"
"7939","TMS14F1106P0014","250301356"
"7940","TMS14F1121P0011","250301537"
"7941","TMS14F1098P0016","250301290"
"7942","TMS14F1120P0003","250301491"
"7943","TMS14F1121P0009","250301504"
"7944","TMS15F1266P0016","250476631"
"7945","TMS14F1106P0001","250301343"
"7946","TMS14F1113P0003","250301451"
"7947","TMS15F1229P0013","250476567"
"7948","TMS13F1122P0003","250301457"
"7949","TMS14F1129P0002","250301601"
"7950","TMS15F1266P0011","250476630"
"7951","TMS15F1254P0003","250476625"
"7952","TMS14F1133P0004","250301624"
"7953","TMS14F1142P0020","250301713"
"7954","TMS14F1110P0013","250301410"
"7955","TMS14F1120P0007","250301495"
"7956","TMS13F1045P0018","250301721"
"7957","TMS15F1211P0004","250476549"
"7958","TMS14F1132P0002","250301620"
"7959","TMS14F1107P0003","250301359"
"7960","TMS15F1209P0003","250476542"
"7961","TMS15F1241P0013","250476585"
"7962","TMS14F1114P0001","250301453"
"7963","TMS14F1124P0002","250301547"
"7964","TMS14F1110P0003","250301369"
"7965","TMS14F1145P0010","250301733"
"7966","TMS15F1230P0021","250476572"
"7967","TMS14F1116P0005","250301464"
"7968","TMS13F1050P0008","250301455"
"7969","TMS15F1243P0019","250476602"
"7970","TMS14F1140P0008","250301686"
"7971","TMS14F1100P0013","250301314"
"7972","TMS15F1279P0003","250476637"
"7973","TMS15F1209P0007","250476546"
"7974","TMS14F1112P0005","250301432"
"7975","TMS14F1108P0001","250301362"
"7976","TMS14F1117P0013","250301478"
"7977","TMS14F1122P0002","250301539"
"7978","TMS15F1243P0013","250476597"
"7979","TMS14F1112P0009","250301436"
"7980","TMS15F1241P0005","250476583"
"7981","TMS14F1130P0002","250301606"
"7982","TMS14F1142P0018","250301711"
"7983","TMS14F1125P0013","250301565"
"7984","TMS14F1100P0003","250301304"
"7985","TMS14F1102P0001","250301322"
"7986","TMS14F1099P0006","250301297"
"7987","TMS14F1116P0001","250301460"
"7988","TMS14F1135P0004","250301631"
"7989","TMS14F1128P0007","250301581"
"7990","TMS15F1266P0009","250476629"
"7991","TMS14F1106P0005","250301347"
"7992","TMS14F1144P0002","250301717"
"7993","TMS14F1145P0014","250301737"
"7994","TMS14F1104P0009","250301339"
"7995","TMS14F1098P0008","250301282"
"7996","TMS14F1098P0010","250301284"
"7997","TMS15F1230P0019","250476571"
"7998","TMS14F1363P0003","250301596"
"7999","TMS14F1142P0014","250301707"
"8000","TMS14F1147P0006","250301753"
"8001","TMS14F1099P0002","250301293"
"8002","TMS15F1229P0007","250476565"
"8003","TMS14F1146P0004","250301742"
"8004","TMS14F1145P0002","250301725"
"8005","TMS14F1142P0016","250301709"
"8006","TMS14F1146P0006","250301744"
"8007","TMS15F1248P0013","250476619"
"8008","TMS14F1101P0003","250301318"
"8009","TMS15F1229P0005","250476564"
